2024-07-30 00:07:05 [MessageBroker-2] INFO  o.s.w.s.c.WebSocketMessageBrokerStats - WebSocketSession[1 current WS(1)-HttpStream(0)-HttpPoll(0), 2 total, 0 closed abnormally (0 connect failure, 0 send limit, 0 transport error)], stompSubProtocol[processed CONNECT(2)-CONNECTED(2)-DISCONNECT(0)], stompBrokerRelay[null], inboundChannel[pool size = 0, active threads = 0, queued tasks = 0, completed tasks = 45], outboundChannel[pool size = 0, active threads = 0, queued tasks = 0, completed tasks = 8], sockJsScheduler[pool size = 32, active threads = 1, queued tasks = 2, completed tasks = 13428]
2024-07-30 03:25:24 [RMI TCP Connection(3)-192.168.0.212] INFO  o.s.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2024-07-30 03:25:24 [RMI TCP Connection(3)-192.168.0.212] INFO  o.s.web.servlet.DispatcherServlet - Completed initialization in 1 ms
2024-07-30 03:25:26 [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] INFO  o.a.k.c.c.i.ConsumerCoordinator - [Consumer clientId=consumer-initial-data-group-2, groupId=initial-data-group] Successfully joined group with generation Generation{generationId=137, memberId='consumer-initial-data-group-2-64079f5b-c93d-4a8c-a29f-016ef0fae794', protocol='range'}
2024-07-30 03:25:26 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  o.a.k.c.c.i.ConsumerCoordinator - [Consumer clientId=consumer-initial-data-group-1, groupId=initial-data-group] Successfully joined group with generation Generation{generationId=137, memberId='consumer-initial-data-group-1-166a1445-c4eb-4b75-ab8e-a3edf1f323bf', protocol='range'}
2024-07-30 03:25:27 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  o.a.k.c.c.i.ConsumerCoordinator - [Consumer clientId=consumer-initial-data-group-1, groupId=initial-data-group] Successfully synced group in generation Generation{generationId=137, memberId='consumer-initial-data-group-1-166a1445-c4eb-4b75-ab8e-a3edf1f323bf', protocol='range'}
2024-07-30 03:25:27 [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] INFO  o.a.k.c.c.i.ConsumerCoordinator - [Consumer clientId=consumer-initial-data-group-2, groupId=initial-data-group] Successfully synced group in generation Generation{generationId=137, memberId='consumer-initial-data-group-2-64079f5b-c93d-4a8c-a29f-016ef0fae794', protocol='range'}
2024-07-30 03:25:27 [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] INFO  o.a.k.c.c.i.ConsumerCoordinator - [Consumer clientId=consumer-initial-data-group-2, groupId=initial-data-group] Notifying assignor about the new Assignment(partitions=[initial-data-topic-0])
2024-07-30 03:25:27 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  o.a.k.c.c.i.ConsumerCoordinator - [Consumer clientId=consumer-initial-data-group-1, groupId=initial-data-group] Notifying assignor about the new Assignment(partitions=[error-topic-0])
2024-07-30 03:25:27 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  o.a.k.c.c.i.ConsumerRebalanceListenerInvoker - [Consumer clientId=consumer-initial-data-group-1, groupId=initial-data-group] Adding newly assigned partitions: error-topic-0
2024-07-30 03:25:27 [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] INFO  o.a.k.c.c.i.ConsumerRebalanceListenerInvoker - [Consumer clientId=consumer-initial-data-group-2, groupId=initial-data-group] Adding newly assigned partitions: initial-data-topic-0
2024-07-30 03:25:27 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  o.a.k.c.c.i.ConsumerCoordinator - [Consumer clientId=consumer-initial-data-group-1, groupId=initial-data-group] Found no committed offset for partition error-topic-0
2024-07-30 03:25:27 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  o.a.k.c.c.i.ConsumerCoordinator - [Consumer clientId=consumer-initial-data-group-1, groupId=initial-data-group] Found no committed offset for partition error-topic-0
2024-07-30 03:25:27 [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] INFO  o.a.k.c.c.internals.ConsumerUtils - Setting offset for partition initial-data-topic-0 to the committed offset FetchPosition{offset=41, offsetEpoch=Optional.empty, currentLeader=LeaderAndEpoch{leader=Optional[192.168.0.212:9093 (id: 1001 rack: null)], epoch=0}}
2024-07-30 03:25:27 [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] INFO  o.s.k.l.KafkaMessageListenerContainer - initial-data-group: partitions assigned: [initial-data-topic-0]
2024-07-30 03:25:27 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  o.a.k.c.c.i.SubscriptionState - [Consumer clientId=consumer-initial-data-group-1, groupId=initial-data-group] Resetting offset for partition error-topic-0 to position FetchPosition{offset=0, offsetEpoch=Optional.empty, currentLeader=LeaderAndEpoch{leader=Optional[192.168.0.212:9093 (id: 1001 rack: null)], epoch=0}}.
2024-07-30 03:25:27 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  o.s.k.l.KafkaMessageListenerContainer - initial-data-group: partitions assigned: [error-topic-0]
2024-07-30 03:25:35 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  o.a.k.c.c.i.ConsumerCoordinator - [Consumer clientId=consumer-initial-data-group-1, groupId=initial-data-group] Request joining group due to: group is already rebalancing
2024-07-30 03:25:35 [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] INFO  o.a.k.c.c.i.ConsumerCoordinator - [Consumer clientId=consumer-initial-data-group-2, groupId=initial-data-group] Request joining group due to: group is already rebalancing
2024-07-30 03:25:35 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  o.a.k.c.c.i.ConsumerRebalanceListenerInvoker - [Consumer clientId=consumer-initial-data-group-1, groupId=initial-data-group] Revoke previously assigned partitions error-topic-0
2024-07-30 03:25:35 [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] INFO  o.a.k.c.c.i.ConsumerRebalanceListenerInvoker - [Consumer clientId=consumer-initial-data-group-2, groupId=initial-data-group] Revoke previously assigned partitions initial-data-topic-0
2024-07-30 03:25:35 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  o.s.k.l.KafkaMessageListenerContainer - initial-data-group: partitions revoked: [error-topic-0]
2024-07-30 03:25:35 [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] INFO  o.s.k.l.KafkaMessageListenerContainer - initial-data-group: partitions revoked: [initial-data-topic-0]
2024-07-30 03:25:35 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  o.a.k.c.c.i.ConsumerCoordinator - [Consumer clientId=consumer-initial-data-group-1, groupId=initial-data-group] (Re-)joining group
2024-07-30 03:25:35 [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] INFO  o.a.k.c.c.i.ConsumerCoordinator - [Consumer clientId=consumer-initial-data-group-2, groupId=initial-data-group] (Re-)joining group
2024-07-30 03:25:35 [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] INFO  o.a.k.c.c.i.ConsumerCoordinator - [Consumer clientId=consumer-initial-data-group-2, groupId=initial-data-group] Successfully joined group with generation Generation{generationId=138, memberId='consumer-initial-data-group-2-64079f5b-c93d-4a8c-a29f-016ef0fae794', protocol='range'}
2024-07-30 03:25:35 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  o.a.k.c.c.i.ConsumerCoordinator - [Consumer clientId=consumer-initial-data-group-1, groupId=initial-data-group] Successfully joined group with generation Generation{generationId=138, memberId='consumer-initial-data-group-1-166a1445-c4eb-4b75-ab8e-a3edf1f323bf', protocol='range'}
2024-07-30 03:25:36 [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] INFO  o.a.k.c.c.i.ConsumerCoordinator - [Consumer clientId=consumer-initial-data-group-2, groupId=initial-data-group] Finished assignment for group at generation 138: {consumer-initial-data-group-2-64079f5b-c93d-4a8c-a29f-016ef0fae794=Assignment(partitions=[initial-data-topic-0]), consumer-initial-data-group-1-166a1445-c4eb-4b75-ab8e-a3edf1f323bf=Assignment(partitions=[error-topic-0])}
2024-07-30 03:25:36 [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] INFO  o.a.k.c.c.i.ConsumerCoordinator - [Consumer clientId=consumer-initial-data-group-2, groupId=initial-data-group] Successfully synced group in generation Generation{generationId=138, memberId='consumer-initial-data-group-2-64079f5b-c93d-4a8c-a29f-016ef0fae794', protocol='range'}
2024-07-30 03:25:36 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  o.a.k.c.c.i.ConsumerCoordinator - [Consumer clientId=consumer-initial-data-group-1, groupId=initial-data-group] Successfully synced group in generation Generation{generationId=138, memberId='consumer-initial-data-group-1-166a1445-c4eb-4b75-ab8e-a3edf1f323bf', protocol='range'}
2024-07-30 03:25:36 [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] INFO  o.a.k.c.c.i.ConsumerCoordinator - [Consumer clientId=consumer-initial-data-group-2, groupId=initial-data-group] Notifying assignor about the new Assignment(partitions=[initial-data-topic-0])
2024-07-30 03:25:36 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  o.a.k.c.c.i.ConsumerCoordinator - [Consumer clientId=consumer-initial-data-group-1, groupId=initial-data-group] Notifying assignor about the new Assignment(partitions=[error-topic-0])
2024-07-30 03:25:36 [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] INFO  o.a.k.c.c.i.ConsumerRebalanceListenerInvoker - [Consumer clientId=consumer-initial-data-group-2, groupId=initial-data-group] Adding newly assigned partitions: initial-data-topic-0
2024-07-30 03:25:36 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  o.a.k.c.c.i.ConsumerRebalanceListenerInvoker - [Consumer clientId=consumer-initial-data-group-1, groupId=initial-data-group] Adding newly assigned partitions: error-topic-0
2024-07-30 03:25:36 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  o.a.k.c.c.internals.ConsumerUtils - Setting offset for partition error-topic-0 to the committed offset FetchPosition{offset=0, offsetEpoch=Optional.empty, currentLeader=LeaderAndEpoch{leader=Optional[192.168.0.212:9093 (id: 1001 rack: null)], epoch=0}}
2024-07-30 03:25:36 [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] INFO  o.a.k.c.c.internals.ConsumerUtils - Setting offset for partition initial-data-topic-0 to the committed offset FetchPosition{offset=41, offsetEpoch=Optional.empty, currentLeader=LeaderAndEpoch{leader=Optional[192.168.0.212:9093 (id: 1001 rack: null)], epoch=0}}
2024-07-30 03:25:36 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  o.s.k.l.KafkaMessageListenerContainer - initial-data-group: partitions assigned: [error-topic-0]
2024-07-30 03:25:36 [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] INFO  o.s.k.l.KafkaMessageListenerContainer - initial-data-group: partitions assigned: [initial-data-topic-0]
2024-07-30 03:25:44 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  o.a.k.c.c.i.ConsumerCoordinator - [Consumer clientId=consumer-initial-data-group-1, groupId=initial-data-group] Request joining group due to: group is already rebalancing
2024-07-30 03:25:44 [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] INFO  o.a.k.c.c.i.ConsumerCoordinator - [Consumer clientId=consumer-initial-data-group-2, groupId=initial-data-group] Request joining group due to: group is already rebalancing
2024-07-30 03:25:44 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  o.a.k.c.c.i.ConsumerRebalanceListenerInvoker - [Consumer clientId=consumer-initial-data-group-1, groupId=initial-data-group] Revoke previously assigned partitions error-topic-0
2024-07-30 03:25:44 [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] INFO  o.a.k.c.c.i.ConsumerRebalanceListenerInvoker - [Consumer clientId=consumer-initial-data-group-2, groupId=initial-data-group] Revoke previously assigned partitions initial-data-topic-0
2024-07-30 03:25:44 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  o.s.k.l.KafkaMessageListenerContainer - initial-data-group: partitions revoked: [error-topic-0]
2024-07-30 03:25:44 [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] INFO  o.s.k.l.KafkaMessageListenerContainer - initial-data-group: partitions revoked: [initial-data-topic-0]
2024-07-30 03:25:44 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  o.a.k.c.c.i.ConsumerCoordinator - [Consumer clientId=consumer-initial-data-group-1, groupId=initial-data-group] (Re-)joining group
2024-07-30 03:25:44 [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] INFO  o.a.k.c.c.i.ConsumerCoordinator - [Consumer clientId=consumer-initial-data-group-2, groupId=initial-data-group] (Re-)joining group
2024-07-30 03:25:44 [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] INFO  o.a.k.c.c.i.ConsumerCoordinator - [Consumer clientId=consumer-initial-data-group-2, groupId=initial-data-group] Successfully joined group with generation Generation{generationId=139, memberId='consumer-initial-data-group-2-64079f5b-c93d-4a8c-a29f-016ef0fae794', protocol='range'}
2024-07-30 03:25:44 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  o.a.k.c.c.i.ConsumerCoordinator - [Consumer clientId=consumer-initial-data-group-1, groupId=initial-data-group] Successfully joined group with generation Generation{generationId=139, memberId='consumer-initial-data-group-1-166a1445-c4eb-4b75-ab8e-a3edf1f323bf', protocol='range'}
2024-07-30 03:25:45 [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] INFO  o.a.k.c.c.i.ConsumerCoordinator - [Consumer clientId=consumer-initial-data-group-2, groupId=initial-data-group] Finished assignment for group at generation 139: {consumer-initial-data-group-2-64079f5b-c93d-4a8c-a29f-016ef0fae794=Assignment(partitions=[initial-data-topic-0]), consumer-initial-data-group-1-1d7c2224-efe6-4cf1-affe-d9351ceff7c9=Assignment(partitions=[initial-data-request-0]), consumer-initial-data-group-1-166a1445-c4eb-4b75-ab8e-a3edf1f323bf=Assignment(partitions=[error-topic-0])}
2024-07-30 03:25:45 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  o.a.k.c.c.i.ConsumerCoordinator - [Consumer clientId=consumer-initial-data-group-1, groupId=initial-data-group] Successfully synced group in generation Generation{generationId=139, memberId='consumer-initial-data-group-1-166a1445-c4eb-4b75-ab8e-a3edf1f323bf', protocol='range'}
2024-07-30 03:25:45 [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] INFO  o.a.k.c.c.i.ConsumerCoordinator - [Consumer clientId=consumer-initial-data-group-2, groupId=initial-data-group] Successfully synced group in generation Generation{generationId=139, memberId='consumer-initial-data-group-2-64079f5b-c93d-4a8c-a29f-016ef0fae794', protocol='range'}
2024-07-30 03:25:45 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  o.a.k.c.c.i.ConsumerCoordinator - [Consumer clientId=consumer-initial-data-group-1, groupId=initial-data-group] Notifying assignor about the new Assignment(partitions=[error-topic-0])
2024-07-30 03:25:45 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  o.a.k.c.c.i.ConsumerRebalanceListenerInvoker - [Consumer clientId=consumer-initial-data-group-1, groupId=initial-data-group] Adding newly assigned partitions: error-topic-0
2024-07-30 03:25:45 [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] INFO  o.a.k.c.c.i.ConsumerCoordinator - [Consumer clientId=consumer-initial-data-group-2, groupId=initial-data-group] Notifying assignor about the new Assignment(partitions=[initial-data-topic-0])
2024-07-30 03:25:45 [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] INFO  o.a.k.c.c.i.ConsumerRebalanceListenerInvoker - [Consumer clientId=consumer-initial-data-group-2, groupId=initial-data-group] Adding newly assigned partitions: initial-data-topic-0
2024-07-30 03:25:45 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  o.a.k.c.c.internals.ConsumerUtils - Setting offset for partition error-topic-0 to the committed offset FetchPosition{offset=0, offsetEpoch=Optional.empty, currentLeader=LeaderAndEpoch{leader=Optional[192.168.0.212:9093 (id: 1001 rack: null)], epoch=0}}
2024-07-30 03:25:45 [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] INFO  o.a.k.c.c.internals.ConsumerUtils - Setting offset for partition initial-data-topic-0 to the committed offset FetchPosition{offset=41, offsetEpoch=Optional.empty, currentLeader=LeaderAndEpoch{leader=Optional[192.168.0.212:9093 (id: 1001 rack: null)], epoch=0}}
2024-07-30 03:25:45 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  o.s.k.l.KafkaMessageListenerContainer - initial-data-group: partitions assigned: [error-topic-0]
2024-07-30 03:25:45 [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] INFO  o.s.k.l.KafkaMessageListenerContainer - initial-data-group: partitions assigned: [initial-data-topic-0]
2024-07-30 03:26:24 [MessageBroker-4] INFO  o.s.w.s.c.WebSocketMessageBrokerStats - WebSocketSession[1 current WS(1)-HttpStream(0)-HttpPoll(0), 1 total, 0 closed abnormally (0 connect failure, 0 send limit, 0 transport error)], stompSubProtocol[processed CONNECT(1)-CONNECTED(1)-DISCONNECT(0)], stompBrokerRelay[null], inboundChannel[pool size = 12, active threads = 0, queued tasks = 0, completed tasks = 12], outboundChannel[pool size = 1, active threads = 0, queued tasks = 0, completed tasks = 1], sockJsScheduler[pool size = 8, active threads = 1, queued tasks = 2, completed tasks = 4]
2024-07-30 03:27:06 [clientInboundChannel-13] INFO  o.a.k.c.producer.ProducerConfig - ProducerConfig values: 
	acks = -1
	auto.include.jmx.reporter = true
	batch.size = 16384
	bootstrap.servers = [localhost:9093]
	buffer.memory = 33554432
	client.dns.lookup = use_all_dns_ips
	client.id = OrchestratorService-producer-1
	compression.type = none
	connections.max.idle.ms = 540000
	delivery.timeout.ms = 120000
